2000/01/06,1002,"ＴＯＰＩＸ",1654.14,1657.77,1609.3,1609.59,574240000,1
2000/01/06,1301,"極洋",136,138,135,135,194000,1
2000/01/06,1331,"ニチロ",158,160,152,152,340000,1
2000/01/06,1332,"日本水産",167,170,162,163,411000,1
2000/01/06,1333,"マルハ",120,123,119,120,375000,1
2000/01/06,1351,"宝幸水産",99,99,97,99,20000,1
2000/01/06,1352,"ホウスイ",102,105,102,105,12000,1
2000/01/06,1376,"カネコ種苗",830,831,830,831,6000,3
2000/01/06,1377,"サカタタネ",2410,2630,2355,2590,139700,1
2000/01/06,1379,"ホクト産業",5400,5400,4850,5000,47100,1
2000/01/06,1380,"秋川牧園",0,0,0,0,0,3
2000/01/06,1491,"中外鉱業",90,95,87,90,4377000,2
2000/01/06,1501,"三井鉱山",98,100,96,96,311000,1
2000/01/06,1503,"住友石炭鉱",92,95,91,91,210000,1
2000/01/06,1515,"日鉄鉱業",238,240,230,230,76000,1
2000/01/06,1518,"三井松島産",161,163,160,160,174000,1
2000/01/06,1601,"帝国石油",300,304,296,296,853000,1
2000/01/06,1603,"アラビア石",1750,1750,1660,1669,54800,1
2000/01/06,1661,"関東天然ガ",410,414,405,410,18000,1
2000/01/06,1701,"昭和鉱業",270,270,258,258,10000,2
2000/01/06,1741,"ミサワサン",750,750,750,750,9000,3
2000/01/06,1742,"セコムテク",2565,2600,2550,2550,24000,2
2000/01/06,1743,"コーアツ工",0,0,0,0,0,3
2000/01/06,1744,"キョーエイ",760,760,750,754,10000,3
2000/01/06,1748,"ミサワ北日",0,0,0,0,0,3
2000/01/06,1749,"大和通信建",280,280,270,270,3000,3
2000/01/06,1751,"日立プラサ",400,400,400,400,1000,3
2000/01/06,1752,"富士通シス",1860,1860,1750,1750,14000,2
2000/01/06,1753,"土屋ツーバ",150000,150000,150000,150000,2,3
2000/01/06,1754,"東新住建",690,690,650,650,23000,3
2000/01/06,1755,"日本鋼管工",0,0,0,0,0,2
2000/01/06,1756,"シンコー",0,0,0,0,0,3
2000/01/06,1758,"太洋基礎工",565,575,565,565,3000,3
2000/01/06,1763,"北陸ミサワ",0,0,0,0,0,3
2000/01/06,1764,"工藤建設",270,270,270,270,1000,2
2000/01/06,1766,"東建コーポ",0,0,0,0,0,3
2000/01/06,1767,"沖電気工事",606,606,600,606,5000,2
2000/01/06,1769,"ピコイ",75,75,65,65,20000,3
2000/01/06,1770,"藤田エンジ",0,0,0,0,0,3
2000/01/06,1772,"東北エンタ",200,200,200,200,3000,3
2000/01/06,1775,"富士電工事",210,210,201,210,9000,2
2000/01/06,1776,"三井道路",120,120,105,105,11000,2
2000/01/06,1778,"古河総合設",0,0,0,0,0,2
2000/01/06,1779,"松本建工",522,523,522,523,4000,3
2000/01/06,1780,"ヤマウラ",390,390,390,390,500,1
2000/01/06,1781,"国土総合建",395,400,395,395,7000,3
2000/01/06,1782,"常磐開発",205,205,205,205,3000,3
2000/01/06,1783,"南野建設",100,100,98,98,17000,3
2000/01/06,1784,"サワコー",545,560,545,545,7500,3
2000/01/06,1786,"オリ建設",480,480,470,470,32500,1
2000/01/06,1787,"ナカボーテ",0,0,0,0,0,3
2000/01/06,1788,"三東工業社",226,226,226,226,6000,3
2000/01/06,1789,"山加電業",0,0,0,0,0,3
2000/01/06,1791,"三井木材",122,122,121,122,24000,1
2000/01/06,1792,"日東大都工",234,234,231,231,4000,1
2000/01/06,1793,"大本組",765,765,765,765,15000,3
2000/01/06,1795,"マサル",0,0,0,0,0,3
2000/01/06,1796,"トヨタウド",326,332,326,330,3700,2
2000/01/06,1798,"守谷商会",0,0,0,0,0,3
2000/01/06,1799,"第一建工",0,0,0,0,0,3
